,INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
68575,72107,2000,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-SEP-00,,,1,,,White,,1,Simple Assault,1.0,Service/Gas Station,Anti-Black or African American,Individual,S,S
68576,72114,2000,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",16-MAR-00,,,4,,,White,,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Black or African American,Individual,S,S
77118,75526,2001,IL0010300,Quincy,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",21-JUN-01,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,1.0,Other/Unknown,Anti-Black or African American,Individual,S,S
77119,82324,2001,IL0010300,Quincy,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",14-APR-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Catholic,Religious Organization,S,S
77120,82325,2001,IL0010300,Quincy,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",04-DEC-01,,,1,,,White,,1,Intimidation,1.0,School/College,Anti-Physical Disability,Individual,S,S
77121,82326,2001,IL0010300,Quincy,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",07-MAR-01,,,5,,,Black or African American,,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
77122,75527,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",19-MAY-01,,,2,,,Black or African American,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
77123,75528,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",06-AUG-01,,,1,,,Unknown,,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Other Religion,Individual;Religious Organization,M,S
77124,75529,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",08-SEP-01,,,3,,,Multiple,,2,Aggravated Assault;Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,M,S
77125,75530,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",21-SEP-01,,,6,,,White,,1,Intimidation,1.0,Bar/Nightclub,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77126,75531,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",23-NOV-01,,,3,,,Multiple,,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
77127,75532,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",18-MAY-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Other Religion,Religious Organization,S,S
77128,75533,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",28-JUL-01,,,1,,,Black or African American,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
77129,82327,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",09-JUL-01,,,1,,,Unknown,,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Other Religion,Individual;Religious Organization,M,S
77130,82328,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",25-AUG-01,,,1,,,Unknown,,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Residence/Home,Anti-Gay (Male),Individual,M,S
77131,82329,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",17-SEP-01,,,1,,,White,,1,Aggravated Assault,1.0,Grocery/Supermarket,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77132,82330,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",19-SEP-01,,,6,,,Black or African American,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
77133,82331,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",13-OCT-01,,,3,,,Black or African American,,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
77134,82332,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",10-DEC-01,,,1,,,Black or African American,,1,Aggravated Assault,1.0,Government/Public Building,Anti-White,Individual,S,S
77135,82333,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",14-DEC-01,,,1,,,Black or African American,,3,Intimidation,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
77136,82334,2001,IL0100100,Champaign,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",27-MAY-01,,,0,,,Unknown,,4,Destruction/Damage/Vandalism of Property;Intimidation,2.0,Residence/Home,Anti-White,Individual,M,S
77137,75534,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",15-JUL-01,,,2,,,Multiple,,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
77138,75535,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",02-NOV-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
77139,75536,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",26-NOV-01,,,2,,,Multiple,,2,Simple Assault,2.0,Other/Unknown,Anti-White,Individual,S,S
77140,75537,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",06-NOV-01,,,1,,,Unknown,,1,Simple Assault,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
77141,75538,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",18-SEP-01,,,1,,,Multiple,,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,S,S
77142,81370,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",12-AUG-01,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
77143,81371,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",16-NOV-01,,,2,,,Multiple,,3,Aggravated Assault,3.0,Restaurant,Anti-Black or African American,Individual,S,S
77144,81372,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",30-NOV-01,,,1,,,Black or African American,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
77145,81373,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",03-DEC-01,,,3,,,White,,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
77146,81374,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",06-OCT-01,,,1,,,Black or African American,,1,Aggravated Assault,1.0,Restaurant,Anti-Gay (Male),Individual,S,S
77147,81375,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",10-MAY-01,,,3,,,Black or African American,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
77148,82335,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",26-JUN-01,,,1,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
77149,82336,2001,IL0100600,Urbana,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",09-AUG-01,,,1,,,Black or African American,,1,Aggravated Assault,1.0,Residence/Home,Anti-White,Individual,S,S
77150,75539,2001,IL0110000,Christian,,County,IL,Illinois,East North Central,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",05-MAY-01,,,1,,,White,,1,Simple Assault,1.0,Jail/Prison/Penitentiary/Corrections Facility,Anti-Black or African American,Individual,S,S
77151,75541,2001,IL0162500,Des Plaines,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",24-OCT-01,,,1,,,White,,1,Intimidation,1.0,Commercial/Office Building,Anti-Islamic (Muslim),Individual,S,S
77152,81378,2001,IL0162500,Des Plaines,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",02-JUN-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Asian,Religious Organization,S,S
77153,75540,2001,IL0162A00,Schaumburg,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",14-SEP-01,,,1,,,White,,4,Intimidation,4.0,Commercial/Office Building,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77154,81376,2001,IL0162A00,Schaumburg,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",25-AUG-01,,,2,,,White,,1,Intimidation,1.0,Government/Public Building,Anti-Jewish,Individual,S,S
77155,81377,2001,IL0162A00,Schaumburg,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",03-SEP-01,,,1,,,White,,1,Simple Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S
77156,75542,2001,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",01-NOV-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
77157,75543,2001,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",14-SEP-01,,,2,,,White,,1,Simple Assault,1.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77158,75544,2001,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",24-JUN-01,,,0,,,Unknown,,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
77159,81379,2001,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",01-MAR-01,,,3,,,White,,3,Simple Assault,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
77160,81380,2001,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",01-MAY-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
77161,81381,2001,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",16-SEP-01,,,2,,,White,,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Islamic (Muslim),Individual,S,S
77162,81382,2001,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",04-OCT-01,,,1,,,Black or African American,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77163,81383,2001,IL0163200,Evanston,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",31-OCT-01,,,1,,,White,,1,Simple Assault,1.0,Other/Unknown,"Anti-Multiple Religions, Group",Individual,S,S
77164,81384,2001,IL0163400,Flossmoor,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",13-JUN-01,,,0,,,Unknown,,3,Destruction/Damage/Vandalism of Property;Intimidation,2.0,Residence/Home,Anti-Black or African American,Individual,M,S
77165,75545,2001,IL0163500,Forest Park,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",08-APR-01,,,2,,,White,,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Black or African American,Individual,S,S
77166,81385,2001,IL0163800,Glencoe,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",05-OCT-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,Anti-Jewish,Business,S,S
77167,75547,2001,IL0164600,Hickory Hills,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",07-MAY-01,,,5,,,White,,2,Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77168,75546,2001,IL0164A00,Skokie,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",11-OCT-01,,,1,,,White,,2,Simple Assault,2.0,Other/Unknown,Anti-Black or African American,Individual,S,S
77169,81386,2001,IL0164A00,Skokie,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",10-APR-01,,,1,,,White,,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
77170,81387,2001,IL0164A00,Skokie,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",05-APR-01,,,1,,,White,,1,Simple Assault,1.0,School/College,Anti-Gay (Male),Individual,S,S
77171,75550,2001,IL0166100,Lincolnwood,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",23-OCT-01,,,1,,,White,,1,Intimidation,1.0,Other/Unknown,Anti-Jewish,Individual,S,S
77172,75548,2001,IL0166B00,Westchester,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",01-NOV-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Other,S,S
77173,75549,2001,IL0166B00,Westchester,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",30-NOV-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Other,S,S
77174,75553,2001,IL0167600,Northfield,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",11-JAN-01,,,0,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
77175,75554,2001,IL0167900,Oak Forest,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",05-DEC-01,,,1,,,White,,2,Arson,2.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
77176,75555,2001,IL0167900,Oak Forest,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",04-JAN-01,,,0,,,Unknown,,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
77177,75551,2001,IL0167E00,Oakton Community College,,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",20-FEB-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1.0,School/College,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
77178,75552,2001,IL0167E00,Oakton Community College,,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",18-SEP-01,,,1,,,White,,1,Simple Assault,1.0,School/College,Anti-Islamic (Muslim),Individual,S,S
77179,75558,2001,IL0168600,Palos Hills,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",14-SEP-01,,,1,,,White,,1,Aggravated Assault,1.0,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
77180,75559,2001,IL0168900,Park Ridge,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",04-FEB-01,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Other Religion,Religious Organization,S,S
77181,75560,2001,IL0168900,Park Ridge,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",13-SEP-01,,,0,,,Unknown,,1,Intimidation,1.0,Service/Gas Station,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77182,75556,2001,IL0168C00,Burbank,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",22-JUN-01,,,0,,,Unknown,,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,Anti-Black or African American,Individual,S,S
77183,75557,2001,IL0168C00,Burbank,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",15-SEP-01,,,2,,,White,,2,Simple Assault,2.0,Parking/Drop Lot/Garage,"Anti-Multiple Races, Group",Individual,S,S
77184,75561,2001,IL0191100,Northern Illinois University,,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",08-OCT-01,,,1,,,Black or African American,,1,Intimidation,1.0,School/College,Anti-White,Individual,S,S
77185,75562,2001,IL0220000,DuPage,,County,IL,Illinois,East North Central,Midwest,9A,"MSA counties 100,000 or over",26-APR-01,,,6,,,White,,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
77186,75563,2001,IL0220700,Elmhurst,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",24-MAR-01,,,1,,,White,,2,Aggravated Assault,2.0,Restaurant,Anti-Hispanic or Latino,Individual,S,S
77187,75564,2001,IL0220800,Glendale Heights,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",10-JUL-01,,,2,,,White,,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77188,75565,2001,IL0220800,Glendale Heights,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",12-SEP-01,,,0,,,Unknown,,1,Arson,0.0,Church/Synagogue/Temple/Mosque,Anti-Islamic (Muslim),Religious Organization,S,S
77189,75566,2001,IL0220900,Glen Ellyn,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",10-FEB-01,,,1,,,White,,2,Simple Assault,2.0,Grocery/Supermarket,Anti-Black or African American,Individual,S,S
77190,75567,2001,IL0221300,Lombard,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",03-SEP-01,,,0,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77191,75568,2001,IL0221300,Lombard,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",25-JUN-01,,,0,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77192,75569,2001,IL0222000,Westmont,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",14-SEP-01,,,1,,,White,,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Islamic (Muslim),Individual,S,S
77193,75570,2001,IL0222000,Westmont,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",12-MAY-01,,,1,,,White,,2,Aggravated Assault;Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,M,S
77194,75571,2001,IL0222100,Wheaton,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",15-SEP-01,,,0,,,Unknown,,1,Intimidation,1.0,Service/Gas Station,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77195,75572,2001,IL0430100,East Dubuque,,City,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",12-MAR-01,,,2,,,White,,1,Intimidation,1.0,School/College,Anti-Jewish,Individual,S,S
77196,75573,2001,IL0450600,Elgin,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",30-OCT-01,,,1,,,Multiple,,1,Simple Assault,1.0,Convenience Store,Anti-Islamic (Muslim),Individual,S,S
77197,75574,2001,IL0450600,Elgin,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",24-JAN-01,,,0,,,Unknown,,3,Simple Assault,3.0,Residence/Home,"Anti-Multiple Races, Group",Individual,S,S
77198,75575,2001,IL0470200,Yorkville,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",20-JUN-01,,,1,,,White,,1,Aggravated Assault,1.0,Service/Gas Station,Anti-Black or African American,Individual,S,S
77199,75576,2001,IL0480400,Galesburg,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",12-JUL-01,,,1,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,S,S
77200,75577,2001,IL0480400,Galesburg,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",18-JUL-01,,,0,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Lesbian (Female),Individual,S,S
77201,75578,2001,IL0480400,Galesburg,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",11-SEP-01,,,1,,,Unknown,,1,Intimidation,1.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
77202,81388,2001,IL0480400,Galesburg,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",25-JUL-01,,,1,,,Unknown,,1,Intimidation,1.0,Other/Unknown,Anti-Black or African American,Individual,S,S
